date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:56:05	4113/4113	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20May%202021%2009:56:06%20GMT	https://jaguarswap.com/	C:/My%20Web%20Sites/jaguarswap/jaguarswap.com/index.html	(from )
11:56:05	67/67	---M--	200	added ('OK')	text/plain	date:Mon,%2017%20May%202021%2009:56:06%20GMT	https://jaguarswap.com/robots.txt		(from )
11:56:05	94917/94917	---M--	200	added ('OK')	image/vnd.microsoft.icon	date:Mon,%2017%20May%202021%2009:56:07%20GMT	https://jaguarswap.com/favicon.ico	C:/My%20Web%20Sites/jaguarswap/jaguarswap.com/favicon.ico	(from https://jaguarswap.com/)
11:56:06	31981/31981	---M--	200	added ('OK')	image/png	date:Mon,%2017%20May%202021%2009:56:07%20GMT	https://jaguarswap.com/logo.png	C:/My%20Web%20Sites/jaguarswap/jaguarswap.com/logo.png	(from https://jaguarswap.com/)
11:56:06	331/331	---M--	200	added ('OK')	application/json	date:Mon,%2017%20May%202021%2009:56:07%20GMT	https://jaguarswap.com/manifest.json	C:/My%20Web%20Sites/jaguarswap/jaguarswap.com/manifest.json	(from https://jaguarswap.com/)
11:56:06	40443/40443	---M--	200	added ('OK')	image/png	date:Mon,%2017%20May%202021%2009:56:07%20GMT	https://jaguarswap.com/images/egg/hero.png	C:/My%20Web%20Sites/jaguarswap/jaguarswap.com/images/egg/hero.png	(from https://jaguarswap.com/)
11:56:06	1792479/1792479	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2017%20May%202021%2009:56:07%20GMT	https://jaguarswap.com/static/js/6.902674fb.chunk.js	C:/My%20Web%20Sites/jaguarswap/jaguarswap.com/static/js/6.902674fb.chunk.js	(from https://jaguarswap.com/)
11:56:07	205307/205307	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2017%20May%202021%2009:56:08%20GMT	https://jaguarswap.com/static/js/main.7942e9a2.chunk.js	C:/My%20Web%20Sites/jaguarswap/jaguarswap.com/static/js/main.7942e9a2.chunk.js	(from https://jaguarswap.com/)
